id,city,province,latitude,longitude,seo_description
38818,Pelplin,,53.9283217,18.6978494,
38819,Sejny,,54.105725,23.3496591,
38820,Dychów 6a,,51.9889431,15.0525689,
38821,Siepraw,,49.9087175,19.9686151,
38823,Daszyna,,52.1555452,19.1841981,
38824,Polanica-Zdrój,,50.4079276,16.5107431,
38825,Świedziebnia,,53.1523277,19.5582979,
38826,Barcin,,52.8632346,17.9472463,
38827,Głowno,,51.9623982,19.7116624,
38828,Leśna,,51.0241667,15.2636111,
38829,Prusy,,51.8225081,21.1772594,
38830,Tomaszkowice 455,,49.9764455,20.0985785,
38831,Udanin,,51.0375751,16.449276,
38832,Szepietowo,,52.8712982,22.5474331,
38833,Iława,,53.5976095,19.5612175,
38834,Krzywe,,53.80288,21.27183,
38835,Sochocin,,52.6898865,20.4707992,
38836,Runowo Krajeńskie,,53.3270086,17.4525582,
38837,Płońsk,,52.6226617,20.3705091,
38838,Węgrów,,52.3989231,22.0174472,
38839,Skołyszyn,,49.7521108,21.3352696,
38840,Koźmin Wielkopolski,,51.8256567,17.4528473,
38841,Obrazów,,50.6913572,21.6531943,
38842,Busko-Zdrój,,50.46759,20.71919,
38843,Kowary,,50.778678,15.8360509,
38844,Aleksandrów Kujawski,,52.8765365,18.6935744,
38845,Łochów,,52.53042,21.68528,
38846,Łaszczów,,50.532615,23.7263929,
38847,Malachin,,53.8163643,17.9555238,
38848,Kolbudy,,54.2704958,18.4683858,
38849,Lwówek Śląski,,51.1108891,15.5850018,
38850,Iwonicz-Zdrój,,49.5696688,21.7932328,
38851,Gozdowo,,52.2903529,17.6464349,
38852,Węgliniec,,51.2871203,15.2241355,
38853,Dmosin,,51.9266971,19.7533414,
38854,Łanięta,,53.10577,20.82888,
38855,Ostrzeszów,,51.4257664,17.9331788,
38856,Raciechowice,,49.8448681,20.1371442,
38858,Świebodzin,,52.2498357,15.5324973,
38859,Poddębice,,51.8926555,18.9518908,
38860,Strzyżów,,49.8702087,21.7856291,
38861,Lutówko,,53.03046,15.17195,
38862,Ostróda,,53.7028052,19.9628638,
38863,Krynica-Zdrój,,49.4206138,20.9594176,
38864,Wyry,,50.134874,18.8987036,
38865,Żegocina,,49.8041261,20.417899,
38866,Górowo Iławeckie,,54.2842481,20.4916449,
38867,Opoczno,,51.3782439,20.2931754,
38868,Błonie,,52.1946065,20.6169694,
38869,Kwidzyn,,53.7335842,18.9319222,
38871,Sulejów,,51.3549202,19.8890802,
38872,Krośniewice,,52.2560639,19.1689326,
38873,Zielonka,,52.2913319,21.2605662,
38874,Świeradów - Zdrój,,50.9093388,15.3332153,
38875,Sękowa,,49.6128184,21.2065054,
38876,Inowłódz,,51.5236969,20.2228852,
38877,Wilkowice,,51.8236419,20.1429271,
38878,Bieruń,,50.0842685,19.1252964,
38879,Smardzewice,,51.4768049,20.0258769,
38880,Leoncin,,52.3936382,20.534073,
38881,Zbąszynek,,52.2436262,15.8138946,
38882,Rychwał,,52.0706234,18.1668295,
38883,Skierniewice,,51.9580068,20.1448085,
38884,Laszki,,52.9629028,23.2793228,
38885,Nawojowa,,49.55912,20.74119,
38886,Lubicz Dolny,,53.0296074,18.7452936,
38887,Purda,,53.7086289,20.7033951,
38888,Szklarki,,51.5206,15.75113,
38890,Leszczydół-Nowiny,,52.6468369,21.4702936,
38891,Małaszewicze,,52.0240425,23.5310557,
38892,Baniocha,,52.0217251,21.1301595,
38893,Chociwel,,53.4663949,15.3314436,
38894,Pyrzyce,,53.1461083,14.8924485,
38895,Bobrowo,,54.26993,21.36008,
38896,Lipowa,,50.7295326,17.4349747,
38897,Koluszki,,51.7444956,19.817966,
38898,Redzikowo,,54.4710926,17.1160575,
38899,Ładzice,,51.0817396,19.3568614,
38900,Płoty,,53.8043384,15.2680368,
38901,Tomaszów Lubelski,,50.447923,23.4291954,
38902,Zabierzów,,50.1146386,19.7993814,
38903,Krzyżanowice,,51.1964571,21.2281179,
38904,Miłosław,,52.2023105,17.4892236,
38905,Krościenko,,49.4783429,22.6682494,
38907,Miłkowice,,51.83382,18.6648096,
38908,Strzelce Krajeńskie,,52.8785785,15.5326861,
38909,Sobótka,,50.8992843,16.7445155,
38910,Maków Mazowiecki,,52.865678,21.101224,
38911,Świnna,,52.3872222,18.0130556,
38912,Piotrków Kujawski,,52.55057,18.49872,
38913,Rędziny,,50.9728814,19.6262057,
38914,Siemyśl,,54.0284444,15.5342379,
38915,Skępe,,52.8671562,19.3465204,
38916,Dobrzyniewo Duże,,53.2019,23.01197,
38917,Chełmno,,53.3493915,18.4235473,
38918,Myślenice,,49.834608,19.9384283,
38919,Przeworsk,,50.0544952,22.501379,
38920,Ślemień,,49.7189661,19.3711294,
38921,Ciężkowice,,49.786464,20.9737542,
38922,Ropa,,49.6695163,21.1863731,
38923,Darłowo,,54.4291496,16.4038464,
38924,Damasławek,,52.8399267,17.4994707,
38925,Dębowiec,,49.8136358,18.7203454,
38926,Ruciane - Nida,,53.65042,21.55982,
38927,Zagórzany,,49.8756645,20.2343314,
38928,Choszczno,,53.1704801,15.4167349,
38929,Maniowy,,49.4622808,20.2687022,
38930,Piwniczna-Zdrój,,49.4406462,20.7142303,
38931,Blachownia,,50.7820239,18.9684255,
38932,Nidzica,,53.3613838,20.4275719,
38933,Niepołomice,,50.0331163,20.2171599,
38934,Twardogóra,,51.364557,17.469599,
38935,Świerklaniec,,50.4393321,18.9388857,
38936,Lisewo,,53.7644904,22.6803889,
38937,Warka,,51.7850969,21.1833835,
38938,Czarna Dąbrówka,,54.356624,17.5615292,
38939,Leśna Podlaska,,52.13081,23.02983,
38941,Zduny,,51.6463268,17.377617,
38942,Narewka,,52.8359438,23.757029,
38943,Drzewica,,51.4508384,20.4773617,
38944,Bogatynia,,50.9077147,14.9539185,
38945,Nysa,,50.4738029,17.3324733,
38946,Chełmża,,53.1860233,18.6112806,
38947,Zarszyn,,49.5831586,22.0150158,
38948,Ulan-Majorat,,51.8079694,22.4839689,
38949,Stupsk,,53.0222244,20.4381223,
38950,Łaskarzew,,51.7889644,21.5921883,
38951,Strzegom,,50.9601066,16.3462134,
38952,Żywiec,,49.6890338,19.20305,
38953,Dobra,,51.9161774,18.6159693,
38954,Wińsko,,51.4704733,16.6144121,
38955,Pruszcz,,54.2576476,18.650104,
38956,Dziwnów,,54.0277746,14.7603921,
38957,Kunice,,51.3992605,20.1896532,
38958,Jastrząb,,51.2468739,20.9488245,
38959,Żyrzyn,,51.498164,22.0938269,
38960,Rewal,,54.0820674,15.0141929,
38961,Warsaw,,52.2333742,21.0711489,
38962,Mieszkowice,,52.785412,14.4954296,
38963,Krempna,,49.5103475,21.5031014,
38964,Kościelisko,,49.2907179,19.8885727,
38965,Niebylec,,49.8574869,21.9049548,
38966,Dobryszyce,,51.1459513,19.408872,
38967,Kornowac,,50.0715824,18.3252602,
38968,Niedrzwica Duża,,51.1142462,22.3878472,
38969,Andrespol,,51.7253891,19.638648,
38970,Biały Dunajec,,49.3805921,20.0122858,
38971,Kąty Wrocławskie,,51.0302656,16.7702325,
38973,Bychawa,,51.0152225,22.534535,
38974,Komarów-Osada,,50.6284673,23.4830714,
38975,Wierzawice,,50.2359458,22.4525456,
38976,Lipnica Wielka,,49.4849727,19.6292186,
38977,Krasnopol,,54.1164621,23.2049687,
38978,Kamień Pomorski,,53.9653947,14.7728556,
38979,Łubniany,,50.7793118,17.9987293,
38980,Ćmielów,,50.8918364,21.5100875,
38981,Koprzywnica,,50.5932218,21.5847266,
38982,Stanisławów,,52.291113,21.5491157,
38983,Szczawnica,,49.4266299,20.4761439,
38984,Małomice,,51.5550002,15.4472908,
38985,Brzeźnica,,52.7211922,22.8159652,
38986,Laskowa,,50.5245328,20.2160785,
38987,Chrząstowice,,50.3458819,19.6798075,
38988,Sieradz,,51.5942475,18.7378774,
38989,Prusice,,51.3713612,16.9600731,
38990,Rząśnik,,52.7130725,21.3684196,
38991,Ciasna,,50.7541779,18.6179914,
38993,Niechlów,,51.6894359,16.3660355,
38994,Krzyżanów,,51.350956,19.6458401,
38995,Sztum,,53.9198663,19.0305384,
38996,Zawiercie,,50.4844179,19.4333887,
38997,Orły,,52.2214433,20.684629,
38998,Zegrze,,52.4608136,21.0321117,
38999,Cibórz,,53.256891,19.8683185,
39000,Ożarów,,50.8864089,21.6656244,
39001,Ludwin,,51.3479892,22.911828,
39002,Luborzyca,,50.137063,20.108248,
39003,Dąbrówka,,52.45019,19.36263,
39004,Ropczyce,,50.0528608,21.6116324,
39005,Zambrów,,52.9758333,22.2372935,
39006,Nowa Sarzyna,,50.3197908,22.3434799,
39007,Kęty,,49.882908,19.2239362,
39008,Koniusza,,50.1878952,20.2165568,
39009,Siemkowice,,51.203261,18.9012455,
39010,Zwierzyniec,,50.6145878,22.9706317,
39011,Kańczuga,,49.9843732,22.4131838,
39012,Burzenin,,51.461107,18.8326548,
39013,Małkinia Górna,,52.6932185,22.019689,
39014,Witkowo,,52.4395881,17.7725138,
39015,Inowrocław,,52.7814643,18.2463086,
39016,Grzegorzew,,52.20199,18.73482,
39017,Tarnowskie Góry,,50.4654128,18.8335884,
39018,Stettin,,53.4301818,14.5509623,
39019,Baranów,,52.12305,20.47315,
39020,Sorkwity,,53.8446645,21.1434709,
39021,Łuków,,51.93008,22.3790669,
39022,Pokrówka,,51.1004651,23.4514125,
39023,Ornontowice,,50.1855079,18.7598719,
39025,Knurów,,50.2071818,18.6637073,
39027,Bytoń,,50.3470387,18.9231857,
39028,Kobierzyce,,50.9720586,16.9298119,
39030,Piekary Śląskie,,50.3757791,18.9379389,
39031,Chojna,,52.9629793,14.4314113,
39032,Siemiatycze,,52.4278979,22.8627258,
39033,Lubsza,,50.9158553,17.5204239,
39036,Krzepice,,50.9706951,18.7255158,
39037,Jordanów Śląski,,50.8642574,16.8682087,
39038,Niesulów 3,,50.97796,19.48435,
39039,Mogilno,,52.657341,17.9500677,
39040,Złotniki Kujawskie,,52.9016109,18.1415244,
39041,Krotoszyn,,51.695926,17.4374158,
39042,Chorzele,,53.2610476,20.8978631,
39043,Mstów,,50.8293619,19.2856723,
39044,Niemodlin,,50.6415925,17.6211388,
39045,Olszówka,,52.0047008,20.4411888,
39046,Lubin,,51.3996783,16.1993379,
39048,Koziegłowy,,50.5978707,19.1615203,
39049,Sadkowice,,51.723841,20.5137702,
39050,Raszków,,51.7182066,17.7277057,
39051,Ozorków,,51.9587654,19.2893064,
39052,Krosno Odrzańskie,,52.0536361,15.0980258,
39053,Jedlicze,,49.714148,21.6421513,
39054,Nowe,,53.6462325,18.7290468,
39055,Mosina,,52.2455834,16.8472591,
39056,Krasnystaw,,50.9844757,23.1635704,
39057,Tarnowo Podgórne,,52.4657445,16.6664446,
39058,Dobre Miasto,,53.9868899,20.3973402,
39059,Sierpc,,52.8529055,19.6675433,
39060,Murów,,50.8619578,17.945995,
39061,Lipie,,51.8344739,20.7069893,
39062,Rostworowo,,52.5383808,16.7603515,
39063,Kleczew,,52.3707265,18.1779886,
39064,Miłakowo,,54.0101675,20.0711213,
39065,Kamienica Polska,,50.6839554,19.1542304,
39067,Pasłęk,,54.0626346,19.6565365,
39068,Dominów,,51.1702181,22.5942651,
39069,Jonkowo,,53.8275836,20.3104882,
39070,Pieszyce,,50.7124412,16.581609,
39071,Rozprza,,51.3017158,19.6447455,
39072,Grzmiąca,,53.8345203,16.4323611,
39073,Wolanów,,51.3795633,20.9756935,
39074,Radowo Małe,,53.66422,15.45073,
39075,Prochowice,,51.273422,16.3644321,
39076,Korfantów,,50.4879782,17.5984184,
39077,Resko,,53.7733969,15.4056058,
39078,Żnin,,52.8469452,17.72395,
39079,Lubochnia,,51.608851,20.052374,
39080,Kazimierz Biskupi,,52.3119341,18.1675656,
39081,Nowa Karczma,,54.2647518,20.6168219,
39082,Nowa Wieś Lęborska,,54.5590669,17.7253699,
39083,Zawoja,,49.6600228,19.5579106,
39084,Witnica,,52.6729399,14.8972121,
39085,Gniew,,53.8342221,18.8251596,
39086,Stary Dzierzgoń,,53.8422787,19.401986,
39087,Pruszcz Gdański,,54.2576476,18.650104,
39088,Zbuczyn,,52.0897875,22.4345132,
39089,Męcinka,,51.0734952,16.0950013,
39090,Nowe Skalmierzyce,,51.7109127,17.9943345,
39092,Wleń,,51.0168814,15.6744645,
39093,Golczewo,,53.8241081,14.9773396,
39094,Żukowo,,54.3458469,18.3647494,
39095,Kobylanka,,53.0254799,23.6323675,
39096,Mirsk,,50.9721836,15.3857926,
39098,Kołuda Wielka,,52.7343545,18.1488722,
39099,Sulików,,51.0769746,15.0649842,
39101,Choroszcz,,53.143925,22.9884588,
39102,Bełżyce,,51.175063,22.2749995,
39103,Miastkowo,,53.1523512,21.8260084,
39104,Pieniężno,,54.2385662,20.1258163,
39105,Ustrzyki Górne,,49.1051649,22.6492262,
39106,Wieruszów,,51.2951647,18.1510623,
39107,Wojkowice,,50.3652915,19.0366218,
39108,Rumia,,54.5696102,18.3849041,
39110,Lasowice Wielkie,,50.8708217,18.220082,
39111,Mielenko,,52.6696276,17.8285237,
39112,Kobyłka,,52.3399712,21.1905442,
39113,Słupno,,52.3885516,21.1455891,
39114,Iwanowice Włościańskie,,50.2222622,19.9786383,
39115,Kozielice,,53.85511,14.86377,
39116,Grębocice,,51.598155,16.1675783,
39117,Masłowice,,54.4721,16.61343,
39118,Radomyśl Wielki,,50.1963674,21.2761596,
39119,Tuliszków,,52.0770973,18.294932,
39120,Łambinowice,,50.5384423,17.5596387,
39121,Kamiennik,,50.5704046,17.1506883,
39122,Boronów,,50.6738627,18.9038311,
39123,Damnica,,54.4999602,17.2716153,
39124,Ząbkowice Śląskie,,50.5892698,16.8111518,
39125,Ryjewo,,53.8434971,18.9627498,
39126,Smołdzino,,54.6627685,17.2160201,
39127,Folusz,,54.3277906,22.9902476,
39128,Pabianice,,51.6639859,19.3535024,
39129,Potulice,,52.8042153,17.0383694,
39130,Niedźwiedź,,53.83889,20.81536,
39131,Milówka,,49.5576572,19.0877284,
39132,Sędziszów,,50.564781,20.0538047,
39133,Lubicz,,52.95775,15.51952,
39134,Żarki,,50.6259563,19.3645599,
39135,Chęciny,,50.8000835,20.4622228,
39136,Ciechocin,,53.6131713,17.7008693,
39137,Dobrzeń Wielki,,50.76795,17.84708,
39139,Janowice Wielkie,,50.87828,15.9208773,
39140,Gorzów Wlkp.,,52.7305756,15.2107553,
39141,Zwierzynie,,52.8098828,15.5934042,
39142,Pleśna 240,,49.9227145,20.9446532,
39143,Kudowa-Zdrój,,50.4457857,16.2541473,
39144,Rejowiec Fabryczny,,51.1191844,23.2467333,
39145,Suszec,,50.0380334,18.7883358,
39146,Terespol,,52.0765155,23.6222336,
39147,Paczków,,50.4642876,17.0063856,
39148,Reguły,,52.1765336,20.8652372,
39149,Mirzec,,51.1362408,21.0570374,
39150,Czaplinek,,53.560673,16.2319428,
39151,Janów Lubelski,,50.7065895,22.4110663,
39152,Orchowo,,52.5063314,18.0147496,
39153,Dobieszyn,,51.6255035,21.1841672,
39154,Dobrodzień,,50.7288597,18.444336,
39156,Wilamowice,,49.9167395,19.1524707,
39157,Kwilcz,,52.5552148,16.0848075,
39159,Lipowiec Kościelny,,53.10461,20.17651,
39160,Odolanów,,51.5742177,17.673514,
39161,Krzemieniewo,,51.8582756,16.8338586,
39162,Słupca,,52.2907012,17.8716447,
39163,Czchów,,49.8339446,20.6731487,
39164,Trzciel,,52.365166,15.873213,
39165,Potęgowo,,54.48193,17.49114,
39166,Nowa Wieś,,50.457263,20.82771,
39167,Drawsko,,53.6040301,16.1818476,
39168,Miedziana Góra,,50.9632371,19.8923012,
39169,Warszawianka,,52.0320068,20.870612,
39170,Kudowa - Zdrój,,50.4457857,16.2541473,
39171,Sokółka,,53.4049183,23.4995562,
39172,Krapkowice,,50.4747406,17.9670987,
39173,Goleniów,,53.5656939,14.8299285,
39174,Wielgie,,51.2414849,21.4956227,
39175,Przykona,,51.9736633,18.6144029,
39176,Celestynów,,51.3667288,21.6961065,
39177,Koleczkowo,,54.4864358,18.3425972,
39178,Zaścianki,,52.0368184,22.7855467,
39179,Kosakowo,,54.22835,21.47486,
39180,Grajewo,,53.6399088,22.4578391,
39181,Małe Gacno,,53.6069121,18.1054257,
39182,Ścinawa,,51.4165346,16.4259732,
39183,Kraszewice,,51.0679449,19.7877551,
39184,Studzienice,,54.0934349,17.5755453,
39185,Mierzyn,,51.2560713,19.6759098,
39186,Przedbórz,,51.0868077,19.8744414,
39187,Zegrze Południowe,,52.4540351,21.0086275,
39188,Łaziska Górne,,50.1500892,18.8390661,
39189,Słomniki,,50.2403739,20.0811369,
39190,Opole Lubelskie,,51.1475365,21.9664152,
39191,Krynica Zdrój,,49.4206138,20.9594176,
39192,Miączyn,,52.4156707,20.4376613,
39193,Szemud,,54.4863129,18.2208129,
39194,Pałecznica,,50.2904698,20.3009621,
39196,Rząska,,50.0962228,19.8433954,
39197,Pawłowice,,51.8511124,20.6161082,
39198,Zabrodzie,,53.82005,20.96397,
39200,Naruszewo,,52.5272543,20.3565731,
39201,Trzemeszno,,52.5600669,17.8208936,
39202,Krzeszowice,,50.1350246,19.6320164,
39203,Myszków,,50.5736481,19.3219413,
39204,Branice,,50.0506887,17.7940229,
39205,Borów,,50.5970471,20.211177,
39207,Łyse,,52.907923,23.1102495,
39208,Malechowo,,54.30709,16.51361,
39209,Ziębice,,50.6007752,17.0405633,
39210,Garbatka-Letnisko,,51.4933539,21.6318482,
39211,Brussels,,50.8411085,4.3690708,
39212,Panki,,50.88296,18.7455,
39213,Goszczanów,,51.789169,18.505482,
39214,Podkowa Leśna,,52.1217773,20.7295541,
39215,Stepnica,,53.6495977,14.9690782,
39216,Lubraniec,,52.543083,18.8315832,
39217,Baborów,,50.1563566,17.9859393,
39218,Lutomiersk,,51.7550121,19.2120994,
39219,Czosnów,,52.3905947,20.733896,
39220,Przystajń,,50.8843223,18.6920764,
39221,Rzepin,,52.34432,14.8382902,
39222,Tuchów,,49.895219,21.0538362,
39223,Czajków,,51.9071181,18.5869968,
39224,Mikołajki,,53.7981816,21.5772462,
39225,Wizna,,53.1943832,22.3840879,
39226,Kozienice 1,,51.5849678,21.549883,
39227,Śmigiel,,52.012744,16.5271118,
39228,Tereszpol-Zaorenda,,50.573657,22.8833949,
39229,Sońsk,,52.7813961,20.6961175,
39230,Sierzno,,54.11844,17.46891,
39231,Szczerców,,51.3302964,19.1142823,
39232,Wodynie,,52.0405263,21.9561634,
39233,Riga,,56.9602523,24.1073452,
39234,Siemianowice-Śląskie,,50.3121356,19.0177437,
39235,Gnojnik,,49.8952721,20.6071741,
39236,Sucha Rzeczka,,53.8916665,23.1921208,
39239,Rudna,,51.5104319,16.2637078,
39240,Gdów,,49.9085036,20.1996034,
39241,Marki,,52.3254611,21.1054691,
39242,Zielonki,,54.1945305,22.2156071,
39243,Pszów,,50.0395806,18.3949412,
39244,Luboń,,52.3458174,16.8784788,
39245,Brwinów,,52.1425551,20.7170701,
39246,Kobylin Borzymy,,53.0929388,22.6709486,
39247,Łęka Opatowska,,51.2119951,18.1061471,
39248,Biskupiec,,53.8688,20.95518,
39249,Konopnica,,51.226236,22.4614994,
39250,Lanckorona,,49.8454833,19.715059,
39251,Radzymin,,52.4176347,21.1807836,
39252,Sadowne,,52.6408839,21.845991,
39253,Oława,,50.957093,17.2902698,
39254,Garbów,,51.6847222,18.5116667,
39255,Pilzno,,49.978578,21.2908438,
39256,Niwiska,,51.327268,18.2474981,
39257,Wiskitki,,52.0868993,20.3832461,
39258,Dębca,,52.7907097,17.4520803,
39259,Kostomłoty,,51.0455523,16.6127673,
39260,Trzebnica,,51.3096424,17.062596,
39262,Borzęcin,,51.7536568,20.630564,
39263,Sępólno Krajeńskie,,53.4547434,17.5348373,
39264,Ińsko,,53.435721,15.548315,
39265,Wyszków,,52.5928035,21.4584581,
39266,Wola Dębińska,,49.9734448,20.7097512,
39268,Skrzyszów,,49.950991,18.4925549,
39269,Miejscowość,,51.9688241,15.9079234,
39271,Olszewo-Borki,,53.0679398,21.5226162,
39273,Szyce,,50.5235148,19.6819417,
39274,Pątnów,,51.2302685,16.0000992,
39275,Gomunice,,51.16964,19.4855,
39276,Lubawka,,50.7070882,16.0003894,
39277,Konstancin- Jeziorna,,52.0834787,21.1208073,
39278,Annopol,,50.8851655,21.8550836,
39279,Jaktorów,,52.0904757,20.5476345,
39280,Piekoszów,,50.881422,20.4642464,
39282,Góra Kalwaria,,51.9843765,21.2140226,
39283,Adamów,,51.7436921,22.2623567,
39284,Wolbórz,,51.5036311,19.830319,
39285,Gorzów Śląski,,51.0281551,18.4222682,
39286,Wąbrzeźno,,53.2799665,18.947293,
39287,Lisia Góra,,54.66986,17.39853,
39288,Biszcza,,50.4008703,22.6507044,
39289,Skarszewy,,54.0717523,18.4459951,
39290,Przytoczna,,52.5776,15.67994,
39291,Nowe Miasto,,52.6563159,20.6307362,
39292,Stoszowice,,50.5996571,16.737964,
39293,Rokiciny,,54.3343328,17.7206582,
39294,Nowy Tomyśl,,52.3177643,16.1291553,
39295,Boguchwała,,49.9806882,21.9391822,
39296,Topólka,,52.5033117,18.7127549,
39297,Wydminy,,53.9819183,22.0324318,
39298,Mały Płock,,53.3087719,22.0257547,
39299,Jeżów,,51.813452,19.9687952,
39300,Górzno,,53.1980846,19.6445713,
39301,Stawiszyn,,51.9182364,18.1115413,
39302,Głogówek,,50.3534373,17.8619329,
39303,Brzeszcze,,49.9819014,19.1528065,
39304,Buczek,,54.03949,16.10645,
39305,Kamieniec,,50.457298,16.549226,
39306,Buczkowice,,49.7285279,19.069148,
39307,Prażmów,,51.9421776,20.9537316,
39308,Niegoslawice,,50.523062,20.3151636,
39309,Wohyń,,51.7562261,22.7863152,
39310,Brześć Kujawski,,52.6048164,18.9015463,
39311,Święta Katarzyna,,50.9062511,20.8809487,
39312,Byczyna,,51.1142355,18.2143288,
39313,Rzeczyca,,51.7394192,18.8441875,
39314,Rzezawa,,49.9900045,20.513614,
39316,Gierałtowice,,50.2733791,18.0902059,
39317,Rychtal,,51.1448363,17.848494,
39318,Praszka,,51.05536,18.4485221,
39320,Pawłów,,51.1464277,23.2124828,
39321,Bytkowo,,52.5172383,16.7760165,
39323,Mazowiecki Urząd Wojewódzki,,52.2426561,21.0017739,
39324,Gózd,,51.7512927,22.036667,
39325,Różan,,52.8892595,21.399349,
39326,Brzostek,,49.8784697,21.411865,
39327,Radziłów,,53.4097836,22.409395,
39328,Wierzchowo,,53.6062035,17.4222252,
39329,Rzewnie,,52.8351768,21.3393107,
39330,Osjaków,,51.2888829,18.7912573,
39331,Łokacz Mały,,52.88913,16.01712,
39332,Klonowa,,51.4192757,18.4157151,
39334,Pyskowice,,50.3916268,18.6108815,
39335,Krzykosy,,52.2580163,18.8269145,
39336,Ogrodzieniec,,50.4521463,19.5213629,
39337,Margonin,,52.9732912,17.0948899,
39338,Zawichost,,50.8074312,21.8523835,
39339,Świebodzice,,50.8724646,16.3228783,
39341,Sokolniki,,52.6826069,20.0585609,
39342,Mieroszów,,50.6669858,16.1862044,
39343,Chrzanów Duży,,52.1265241,20.6219709,
39344,Turobin,,50.8218458,22.7448995,
39346,Kowala-Stępocina,,51.3246477,21.0702786,
39347,Mokrsko,,51.1774166,18.4802446,
39348,Ciecierzyn,,51.13685,18.15559,
39350,Krzczonów,,51.0054719,22.7114804,
39351,Wysokie Mazowieckie,,52.9154988,22.5131199,
39352,Gruta,,53.4604143,18.9667958,
39353,Czarna Woda,,53.8441983,18.0984293,
39354,Baćkowice,,50.7950478,21.2328522,
39356,Jawornik Polski,,49.8886553,22.2837088,
39357,Kołczygłowy,,54.2389319,17.2277117,
39358,Lipsk,,53.7335414,23.4037394,
39359,Kalwaria Zebrzydowska,,49.8669482,19.6763089,
39360,Stara Kiszewa,,53.9892429,18.1660702,
39361,Sieroszewice,,51.633984,17.9671414,
39362,Czarnocin,,52.9120186,20.3800003,
39363,Bieliny,,54.155633,20.9556691,
39364,Woźniki,,50.5870812,19.0595251,
39365,Mirów Stary,,51.1843983,21.0479226,
39366,Kłobuck,,50.9025547,18.93716,
39368,Pakość,,52.8073319,18.0899612,
39369,Miasto-Łódź,,51.7790208,19.4497884,
39370,Jaświły,,53.4796418,22.948554,
39371,Nowe Miasto Lubawskie,,53.4255933,19.5936277,
39372,Wawrzeńczyce,,50.9324652,21.0890786,
39373,Pępowo,,51.7577712,17.1220396,
39374,Trojanów,,51.6964583,21.8214629,
39376,Iwaniska,,50.7314289,21.281111,
39377,Godów,,50.9666726,21.187721,
39378,Subkowy,,54.0025394,18.7689934,
39379,Motycz,,51.2395618,22.3812812,
39380,Obrowo,,54.05187,17.08846,
39381,Latowicz,,52.0262727,21.8075415,
39382,Wierzbica,,51.2492925,21.0792463,
39383,Siechnice,,51.0323875,17.1507275,
39384,Bełzyce,,51.175063,22.2749995,
39385,Wiązowna,,52.1711968,21.3039625,
39386,Łobez,,53.6391189,15.6213487,
39387,Dominowo,,52.2915437,17.3565857,
39388,Czerniejewo,,52.4296119,17.489398,
39389,Żerków,,52.0687117,17.5633599,
39390,Zakliczyn,,49.8564352,20.8086652,
39391,Kazimierza Wielka,,50.267489,20.4853308,
39392,Waganiec,,52.8030022,18.8768049,
39393,Legnickie Pole,,51.1445731,16.2410821,
39394,Miedzichowo,,52.3749079,15.9578802,
39395,Rozogi,,53.4824065,21.3596932,
39396,Stegna,,54.3286519,19.1130637,
39397,Bestwina,,49.8974396,19.0585799,
39398,Strzyżewice,,51.0471984,22.4367336,
39399,Strzeleczki,,50.4594894,17.854778,
39400,Libiąż,,50.1030516,19.3147486,
39401,Dąbrowa Chełmińska,,53.1760827,18.3025087,
39402,Wilków,,50.3780645,17.765594,
39403,Strumień,,49.9171995,18.7634908,
39404,Nowa Wieś Wielka,,54.180841,20.5072054,
39405,Sierakowice,,54.345194,17.8935576,
39406,Gromadka,,51.361438,15.7569399,
39407,Przygodzice,,51.5923682,17.8249672,
39408,Hyżne,,49.9184999,22.173322,
39410,Żarnowiec,,50.4832713,19.86242,
39411,Długołęka,,51.1733162,17.1927858,
39412,Gaszowice,,50.1071085,18.4272018,
39413,Korytnica,,52.4151803,21.8500567,
39414,Linia,,54.45141,17.9281,
39415,Brójce,,52.315944,15.6717021,
39417,Imielin,,50.1467621,19.1854676,
39419,Nekla,,52.3656249,17.4144598,
39420,Krasocin,,50.88936,20.11781,
39421,Nowiny,,54.1864242,22.137397,
39422,Masłów,,51.3388736,17.1275518,
39423,Błaszki,,51.6525206,18.4333114,
39424,Książ Wielki,,50.4429446,20.1399453,
39425,Warlubie,,53.5876369,18.6274848,
39426,Wilkołaz Pierwszy,,51.0158716,22.3489806,
39427,Radłów,,50.0830887,20.8476617,
39428,Korczyna,,49.7144991,21.811188,
39429,Czemierniki,,51.6743703,22.6380937,
39430,Łużna,,49.712434,21.0534773,
39431,Jelcz-Laskowice,,51.0398306,17.3499638,
39432,Pyzdry,,52.1694332,17.687134,
39433,Trzeszczany,,50.8216667,23.7530557,
39434,Skalbmierz,,50.3170888,20.3996843,
39435,Malczyce,,51.2203518,16.493719,
39436,Kobyla Góra,,51.3784042,17.8380295,
39437,Kamieńsk,,51.204172,19.4970714,
39438,Kobylnica,,54.4397259,16.9968076,
39439,Złoty Stok,,50.4429267,16.8746559,
39440,Budzów,,50.90575,19.73482,
39441,Dębe Wielkie,,52.1990146,21.4400042,
39442,Promna,,51.6806227,20.9603967,
39443,Pasym,,53.6521615,20.7917422,
39444,Strzelce,,52.67644,18.10092,
39445,Łopuszno,,50.948616,20.2505964,
39446,Dźwierzuty,,53.7045998,20.960917,
39447,Kamieniec Ząbkowicki,,50.5229139,16.8736143,
39448,Trzebinia,,50.1597686,19.4709097,
39449,Zawonia,,51.3156477,17.196555,
